,ABATILLES PLATES,ABATILLES RED,AVECESAR,BADOIT 33cl,BAILEYS,BIERE SANS GLUTEN,Boisson Rouge,BRIE,CAFEGOURMAND,CAFEGOURMANDMENU,CAPPUCCINO,CHAMPAGNE BOUTEILLE,CHAMPAGNE COUPE,CHOCOLAT,COCA,COCA ZERO,Cocktail Saint Valentin alcoolisé,Cocktail Saint Valentin sans alcool,COMPOTEE CERISE NOIRE,Crème au bleu,CREME POIVRE VERT,CREMEBRULEE,CROQUANT,DECA,DESPERADOS,Dessert du jour,Domaine La Colombette Rosé,DOUBLE EXPRESSO,DUOSALADE,EVIAN,EXPRESSO,FRAICHEUR,FUMAX,GATEAUCAROTTE,GET,GIN,GRIMBERGEN,GROSSEFRITE,HAMBOURGEOIS DU MOMENT,HAMBOURGEOIS DU MOMENT MENU,HAMPE,HOEGGARDEN,INFUSION,JUS FRUIT MAISON,KEKETTE EXTRA,KEKETTE RED,KIR,LATTE MACCHIATTO,LILLET,MALIBU,MARTINI,MAX CUVEE ,MAXCHAMPETRE,MAXCHAMPETRE MENU,MAXCOCOTTE,MAXCOCOTTE MENU,MAXHALEINE,MAXHALEINE MENU,MAXIFLETTE,MAXIFLETTE MENU,MAXINUS,MAXINUS MENU,MAXNAUDOU,MAXNAUDOU MENU,MAXPARTOUT,MAXPARTOUT MENU,MAXPOUSSIN,MAXYONNAISE,MENU HAMBOURGEOIS,MENU PLAT,MINIMAX,MOKACCINO,MOUFLET,MOUSSECHOCO,NUGGETS,OASIS,ORANGINA,PAPOLLE BLANC MOEL,PAPOLLE BLANC SEC,PAPOLLE ROSE,PAPOLLE ROUGE,PASTIS,PATATEDOUCE,PELFORTH,PESTO,PICHET PUNCH,PICHET SANGRIA,PINEAU,PINT PELFORTH,PLANTAMAX,PLANTAMAX MENU,PLAT DU MOMENT,PORTO,PUNCH Maison,RED BULL,RHUM,RHUM ARRANGE,RICARD,SALADEASIAT,SANGRIA,SAUCE BARBECUE,Sauce Forestière,SAUCE POIVRE,SAUMON,SCHWEPPES,SIROP,SOUPEFRUIT,TAPAS,TARTARE,TEQUILA,THE,THE GLACE,TOURISTE,Verre de Boisson Rouge,Verre de Bordeaux Rouge Agape,VERRE MAX CUVEE,VERRE PAPOLLE BLANC MOEL,VERRE PAPOLLE BLANC SEC,VERRE PAPOLLE ROSE,VERRE PAPOLLE ROUGE,Verre Rosé la Colombette,VODKA,WHISKY,XAMAX,XAMAX MENU
DOUBLE EXPRESSO_event,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.125,0.041666666666666664,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.125,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.20833333333333334,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUOSALADE_event,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.08571428571428572,0.014285714285714285,0.0,0.007142857142857143,0.0,0.0,0.014285714285714285,0.04285714285714286,0.0,0.0,0.0,0.02857142857142857,0.0,0.08571428571428572,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,0.0,0.6428571428571429,0.014285714285714285,0.08571428571428572,0.0,0.014285714285714285,0.0,0.0,0.0,0.014285714285714285,0.2571428571428571,0.0,0.0,0.07142857142857142,0.0,0.04285714285714286,0.08571428571428572,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.02857142857142857,0.0,0.07142857142857142,0.014285714285714285,0.014285714285714285,0.0,0.15714285714285714,0.0,0.05714285714285714,0.014285714285714285,0.04285714285714286,0.0,0.05714285714285714,0.0,0.0,0.05714285714285714,0.02857142857142857,0.014285714285714285,0.05714285714285714,0.0,0.014285714285714285,0.08571428571428572,0.04285714285714286,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.12857142857142856,0.02857142857142857,0.014285714285714285,0.0,0.0,0.0,0.02857142857142857,0.04285714285714286,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.02857142857142857,0.014285714285714285,0.08571428571428572,0.014285714285714285,0.0,0.0,0.12857142857142856,0.014285714285714285,0.014285714285714285,0.0,0.02857142857142857,0.1,0.0,0.0,0.0,0.014285714285714285,0.04285714285714286,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.0,0.0,0.0,0.014285714285714285,0.0
Dessert Saint Valentin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dessert du jour_event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
Domaine La Colombette Rosé_event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
Drawing,0.0034888791975577847,0.0026166593981683385,0.0056694286960314,0.0008722197993894462,0.0013083296990841692,0.0008722197993894462,0.0013083296990841692,0.005233318796336677,0.044483209768861755,0.01962494548626254,0.0004361098996947231,0.005887483645878762,0.0010902747492368076,0.0,0.0340165721761884,0.013083296990841693,0.0004361098996947231,0.0013083296990841692,0.0008722197993894462,0.02398604448320977,0.0,0.04404709986916703,0.023549934583515047,0.01003052769297863,0.0039249890972525075,0.0008722197993894462,0.0,0.0008722197993894462,0.013083296990841693,0.00436109899694723,0.04797208896641954,0.0030527692978630614,0.0065416484954208464,0.006105538595726123,0.0004361098996947231,0.0,0.006105538595726123,0.19319668556476233,0.012211077191452245,0.0,0.007413868294810292,0.0039249890972525075,0.00436109899694723,0.033580462276493674,0.0034888791975577847,0.0056694286960314,0.0004361098996947231,0.0,0.0013083296990841692,0.0017444395987788923,0.0017444395987788923,0.0008722197993894462,0.01439162668992586,0.0039249890972525075,0.016136066288704752,0.002180549498473615,0.007413868294810292,0.0030527692978630614,0.07283035324901875,0.015263846489315308,0.026166593981683386,0.0056694286960314,0.013083296990841693,0.0017444395987788923,0.03881378107283035,0.010902747492368076,0.0026166593981683385,0.020933275185346708,0.05364151766245094,0.01003052769297863,0.028347143480157,0.0008722197993894462,0.04273877017008286,0.04622764936764064,0.0340165721761884,0.020497165285651986,0.007849978194505015,0.0,0.0,0.0004361098996947231,0.0030527692978630614,0.0,0.10553859572612298,0.02006105538595726,0.0039249890972525075,0.0026166593981683385,0.0,0.0017444395987788923,0.005233318796336677,0.011774967291757523,0.0034888791975577847,0.0004361098996947231,0.0008722197993894462,0.01264718709114697,0.0008722197993894462,0.0004361098996947231,0.0013083296990841692,0.0013083296990841692,0.0170082860880942,0.0004361098996947231,0.02965547317924117,0.0004361098996947231,0.019188835586567816,0.0056694286960314,0.008286088094199739,0.005233318796336677,0.04143044047099869,0.011774967291757523,0.0113388573920628,0.0013083296990841692,0.016572176188399478,0.031836022677714786,0.0026166593981683385,0.0,0.0013083296990841692,0.007849978194505015,0.006977758395115569,0.00436109899694723,0.006105538595726123,0.007849978194505015,0.002180549498473615,0.0,0.0017444395987788923,0.016136066288704752,0.007413868294810292
EAUX,0.02402826855123675,0.0431095406360424,0.019787985865724382,0.02402826855123675,0.0007067137809187279,0.0007067137809187279,0.0014134275618374558,0.009187279151943463,0.0734982332155477,0.018374558303886925,0.0007067137809187279,0.008480565371024734,0.0010600706713780918,0.0014134275618374558,0.039575971731448764,0.023321554770318022,0.0021201413427561835,0.0007067137809187279,0.005653710247349823,0.039575971731448764,0.0,0.07632508833922262,0.03674911660777385,0.01625441696113074,0.007067137809187279,0.0014134275618374558,0.0007067137809187279,0.0014134275618374558,0.024734982332155476,0.021908127208480566,0.09045936395759717,0.0077738515901060075,0.025441696113074206,0.012014134275618375,0.0,0.0,0.009187279151943463,0.272791519434629,0.03180212014134275,0.0,0.018374558303886925,0.0063604240282685515,0.011307420494699646,0.059363957597173146,0.0077738515901060075,0.0077738515901060075,0.0035335689045936395,0.0007067137809187279,0.0014134275618374558,0.0035335689045936395,0.005653710247349823,0.0028268551236749115,0.019787985865724382,0.0021201413427561835,0.02756183745583039,0.0014134275618374558,0.01696113074204947,0.005653710247349823,0.1314487632508834,0.019787985865724382,0.04946996466431095,0.007067137809187279,0.02402826855123675,0.0021201413427561835,0.0636042402826855,0.0063604240282685515,0.0063604240282685515,0.039575971731448764,0.05088339222614841,0.0077738515901060075,0.019081272084805655,0.0007067137809187279,0.019787985865724382,0.052296819787985865,0.039575971731448764,0.019081272084805655,0.01625441696113074,0.0,0.0,0.0,0.0021201413427561835,0.0007067137809187279,0.19151943462897528,0.028975265017667843,0.0063604240282685515,0.0049469964664310955,0.0014134275618374558,0.0028268551236749115,0.007067137809187279,0.028268551236749116,0.0021201413427561835,0.0,0.0007067137809187279,0.019081272084805655,0.0007067137809187279,0.0007067137809187279,0.0014134275618374558,0.0021201413427561835,0.03109540636042403,0.0021201413427561835,0.04876325088339223,0.0,0.03745583038869258,0.01342756183745583,0.012720848056537103,0.009187279151943463,0.07632508833922262,0.01696113074204947,0.015547703180212015,0.0,0.011307420494699646,0.06501766784452297,0.0049469964664310955,0.0,0.0014134275618374558,0.014840989399293287,0.005653710247349823,0.0049469964664310955,0.005653710247349823,0.008480565371024734,0.0014134275618374558,0.0014134275618374558,0.005653710247349823,0.03462897526501767,0.004240282685512367
ENTREES A PARTAGER,0.0024284943335132216,0.0045871559633027525,0.006880733944954129,0.0014840798704803021,0.0018888289260658392,0.0005396654074473826,0.0006745817593092283,0.010793308148947653,0.03831624392876417,0.016055045871559634,0.0005396654074473826,0.00978143550998381,0.0005396654074473826,0.0005396654074473826,0.018753372908796546,0.00930922827846735,0.0012142471667566108,0.0010793308148947653,0.0012142471667566108,0.02172153264975715,0.0,0.035617916891527254,0.019158121964382085,0.009174311926605505,0.0025634106853750674,0.0006745817593092283,0.00013491635186184566,0.0006745817593092283,0.01457096600107933,0.0024284943335132216,0.04627630868861306,0.002833243389098759,0.009713977334052886,0.007285483000539665,0.0002698327037236913,0.00013491635186184566,0.0071505666486778195,0.1297895304910955,0.01457096600107933,0.0,0.009174311926605505,0.006341068537506746,0.004722072315164598,0.028737182946573125,0.005666486778197518,0.0037776578521316784,0.0012142471667566108,0.00040474905558553697,0.0002698327037236913,0.0008094981111710739,0.0022935779816513763,0.0012142471667566108,0.011332973556395036,0.003507825148407987,0.01025364274150027,0.0025634106853750674,0.007960064759848893,0.0025634106853750674,0.055990286022665946,0.016999460334592553,0.02388019427954668,0.0059363194819212085,0.012007555315704263,0.0018888289260658392,0.028602266594711278,0.005531570426335672,0.002833243389098759,0.01834862385321101,0.04533189422558014,0.0059363194819212085,0.012007555315704263,0.0002698327037236913,0.015110631408526714,0.026578521316783593,0.02522935779816514,0.009174311926605505,0.006341068537506746,0.00013491635186184566,0.00040474905558553697,0.0008094981111710739,0.0017539125742039934,0.00040474905558553697,0.09619535887749595,0.014975715056664868,0.0037776578521316784,0.0021586616297895305,0.0002698327037236913,0.0014840798704803021,0.007420399352401511,0.010523475445223961,0.0022935779816513763,0.0008094981111710739,0.0013491635186184566,0.010928224500809498,0.0,0.0009444144630329196,0.0006745817593092283,0.0009444144630329196,0.01672962763086886,0.0017539125742039934,0.020102536427415003,0.00040474905558553697,0.016999460334592553,0.005531570426335672,0.006745817593092283,0.0045871559633027525,0.02914193200215866,0.01956287101996762,0.00930922827846735,0.0008094981111710739,0.007555315704263357,0.0263086886130599,0.0033729087965461415,0.00013491635186184566,0.0010793308148947653,0.009579060982191042,0.004722072315164598,0.003507825148407987,0.004317323259579061,0.005396654074473826,0.0014840798704803021,0.0006745817593092283,0.0017539125742039934,0.012682137075013492,0.0040474905558553695
EVIAN_event,0.03278688524590164,0.01639344262295082,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.01639344262295082,0.0,0.04918032786885246,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.5081967213114754,0.08196721311475409,0.01639344262295082,0.03278688524590164,0.01639344262295082,0.0,0.0,0.01639344262295082,0.4426229508196721,0.03278688524590164,0.0,0.03278688524590164,0.01639344262295082,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.08196721311475409,0.0,0.01639344262295082,0.0,0.09836065573770492,0.0,0.0,0.0,0.03278688524590164,0.0,0.04918032786885246,0.0,0.0,0.03278688524590164,0.0,0.0,0.11475409836065574,0.0,0.09836065573770492,0.09836065573770492,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.03278688524590164,0.0,0.06557377049180328,0.0,0.0,0.0,0.06557377049180328,0.0,0.01639344262295082,0.0,0.0,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.01639344262295082,0.0,0.0,0.01639344262295082,0.0
EXPRESSO_event,0.00546448087431694,0.01092896174863388,0.01092896174863388,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.0,0.00546448087431694,0.0273224043715847,0.01639344262295082,0.00546448087431694,0.01639344262295082,0.0,0.0,0.02185792349726776,0.02185792349726776,0.00546448087431694,0.0,0.0,0.04371584699453552,0.0,0.08743169398907104,0.07103825136612021,0.00546448087431694,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082,0.0,0.7158469945355191,0.0,0.01639344262295082,0.01092896174863388,0.0,0.0,0.0273224043715847,0.25136612021857924,0.03278688524590164,0.0,0.0273224043715847,0.01092896174863388,0.0,0.04371584699453552,0.01639344262295082,0.01092896174863388,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,0.03278688524590164,0.01092896174863388,0.04918032786885246,0.0,0.02185792349726776,0.00546448087431694,0.15300546448087432,0.00546448087431694,0.07103825136612021,0.00546448087431694,0.03825136612021858,0.0,0.07103825136612021,0.01092896174863388,0.0,0.03278688524590164,0.04918032786885246,0.00546448087431694,0.01639344262295082,0.0,0.02185792349726776,0.04371584699453552,0.04371584699453552,0.00546448087431694,0.01092896174863388,0.0,0.0,0.00546448087431694,0.00546448087431694,0.0,0.2677595628415301,0.04918032786885246,0.00546448087431694,0.0,0.0,0.00546448087431694,0.03278688524590164,0.01639344262295082,0.00546448087431694,0.0,0.0,0.04371584699453552,0.0,0.0,0.0,0.0,0.060109289617486336,0.0,0.03825136612021858,0.0,0.08196721311475409,0.01092896174863388,0.00546448087431694,0.01092896174863388,0.09836065573770492,0.03278688524590164,0.00546448087431694,0.0,0.0,0.07650273224043716,0.0,0.0,0.0,0.02185792349726776,0.0,0.00546448087431694,0.0273224043715847,0.03278688524590164,0.01092896174863388,0.0,0.01639344262295082,0.03825136612021858,0.00546448087431694
FRAICHEUR_event,0.004573170731707317,0.001524390243902439,0.05030487804878049,0.004573170731707317,0.001524390243902439,0.0,0.001524390243902439,0.001524390243902439,0.04878048780487805,0.06707317073170732,0.0,0.007621951219512195,0.0007621951219512195,0.0,0.027439024390243903,0.027439024390243903,0.003048780487804878,0.0,0.0,0.024390243902439025,0.0,0.0701219512195122,0.036585365853658534,0.019817073170731708,0.007621951219512195,0.0,0.0,0.0,0.022865853658536585,0.006097560975609756,0.0899390243902439,0.07774390243902439,0.051829268292682924,0.01676829268292683,0.0,0.0,0.006097560975609756,0.19664634146341464,0.01524390243902439,0.0,0.027439024390243903,0.013719512195121951,0.004573170731707317,0.07164634146341463,0.003048780487804878,0.012195121951219513,0.0,0.001524390243902439,0.001524390243902439,0.0,0.006097560975609756,0.001524390243902439,0.021341463414634148,0.01676829268292683,0.007621951219512195,0.007621951219512195,0.006097560975609756,0.009146341463414634,0.05945121951219512,0.03201219512195122,0.01524390243902439,0.01524390243902439,0.018292682926829267,0.013719512195121951,0.028963414634146343,0.009146341463414634,0.010670731707317074,0.01676829268292683,0.12652439024390244,0.0350609756097561,0.03048780487804878,0.0,0.056402439024390245,0.07164634146341463,0.036585365853658534,0.018292682926829267,0.006097560975609756,0.0,0.0,0.001524390243902439,0.003048780487804878,0.0,0.13567073170731708,0.024390243902439025,0.004573170731707317,0.006097560975609756,0.0,0.004573170731707317,0.009146341463414634,0.007621951219512195,0.010670731707317074,0.003048780487804878,0.003048780487804878,0.019817073170731708,0.0,0.0,0.001524390243902439,0.0,0.03353658536585366,0.001524390243902439,0.013719512195121951,0.001524390243902439,0.018292682926829267,0.013719512195121951,0.004573170731707317,0.009146341463414634,0.05945121951219512,0.01524390243902439,0.025914634146341462,0.0,0.018292682926829267,0.038109756097560975,0.024390243902439025,0.0,0.001524390243902439,0.025914634146341462,0.013719512195121951,0.004573170731707317,0.006097560975609756,0.01676829268292683,0.0,0.001524390243902439,0.003048780487804878,0.01676829268292683,0.012195121951219513
FUMAX_event,0.004347826086956522,0.034782608695652174,0.013043478260869565,0.017391304347826087,0.004347826086956522,0.0,0.0,0.008695652173913044,0.11739130434782609,0.02608695652173913,0.004347826086956522,0.021739130434782608,0.0,0.0,0.04782608695652174,0.034782608695652174,0.0,0.0,0.0,0.02608695652173913,0.0,0.06521739130434782,0.030434782608695653,0.030434782608695653,0.008695652173913044,0.0,0.0,0.004347826086956522,0.013043478260869565,0.004347826086956522,0.1391304347826087,0.013043478260869565,0.4652173913043478,0.013043478260869565,0.0,0.0,0.0,0.16956521739130434,0.030434782608695653,0.0,0.013043478260869565,0.013043478260869565,0.004347826086956522,0.05652173913043478,0.008695652173913044,0.008695652173913044,0.004347826086956522,0.0,0.0,0.0,0.013043478260869565,0.0,0.0,0.0,0.017391304347826087,0.0,0.008695652173913044,0.004347826086956522,0.05652173913043478,0.008695652173913044,0.013043478260869565,0.008695652173913044,0.013043478260869565,0.0,0.017391304347826087,0.013043478260869565,0.004347826086956522,0.004347826086956522,0.04782608695652174,0.008695652173913044,0.013043478260869565,0.0,0.021739130434782608,0.02608695652173913,0.02608695652173913,0.004347826086956522,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,0.004347826086956522,0.11739130434782609,0.05652173913043478,0.004347826086956522,0.0,0.0,0.0,0.004347826086956522,0.017391304347826087,0.013043478260869565,0.004347826086956522,0.0,0.013043478260869565,0.0,0.0,0.0,0.0,0.02608695652173913,0.004347826086956522,0.013043478260869565,0.004347826086956522,0.021739130434782608,0.004347826086956522,0.021739130434782608,0.008695652173913044,0.09565217391304348,0.043478260869565216,0.004347826086956522,0.004347826086956522,0.017391304347826087,0.06086956521739131,0.0,0.0,0.0,0.034782608695652174,0.0,0.008695652173913044,0.013043478260869565,0.02608695652173913,0.0,0.008695652173913044,0.004347826086956522,0.004347826086956522,0.0
Facebook,0.0012004801920768306,0.004801920768307323,0.014405762304921969,0.0012004801920768306,0.003601440576230492,0.0,0.0,0.007202881152460984,0.057623049219687875,0.025210084033613446,0.0,0.0078031212484993995,0.0012004801920768306,0.0,0.025210084033613446,0.015606242496998799,0.003601440576230492,0.0024009603841536613,0.0024009603841536613,0.025210084033613446,0.0,0.058823529411764705,0.03961584633853541,0.02040816326530612,0.003601440576230492,0.0,0.0,0.0012004801920768306,0.01920768307322929,0.003601440576230492,0.07923169267707082,0.007202881152460984,0.009603841536614645,0.008403361344537815,0.0,0.0,0.013205282112845138,0.19207683073229292,0.014405762304921969,0.0,0.008403361344537815,0.007202881152460984,0.007202881152460984,0.03841536614645858,0.004801920768307323,0.0024009603841536613,0.0012004801920768306,0.0,0.0,0.0,0.004801920768307323,0.0024009603841536613,0.006002400960384154,0.009603841536614645,0.013205282112845138,0.004801920768307323,0.003601440576230492,0.006002400960384154,0.09003601440576231,0.024009603841536616,0.03961584633853541,0.008403361344537815,0.01800720288115246,0.007202881152460984,0.03361344537815126,0.012004801920768308,0.0012004801920768306,0.01920768307322929,0.08283313325330131,0.007202881152460984,0.013205282112845138,0.0024009603841536613,0.013205282112845138,0.03961584633853541,0.021608643457382955,0.007202881152460984,0.008403361344537815,0.0,0.0,0.0012004801920768306,0.003601440576230492,0.0,0.1212484993997599,0.031212484993997598,0.0024009603841536613,0.0012004801920768306,0.0,0.0024009603841536613,0.012004801920768308,0.013205282112845138,0.006002400960384154,0.0012004801920768306,0.0024009603841536613,0.02040816326530612,0.0024009603841536613,0.0012004801920768306,0.0,0.0,0.021608643457382955,0.0012004801920768306,0.024009603841536616,0.0012004801920768306,0.027611044417767107,0.007202881152460984,0.006002400960384154,0.0,0.04561824729891957,0.015606242496998799,0.01680672268907563,0.0012004801920768306,0.006002400960384154,0.03481392557022809,0.003601440576230492,0.0,0.0,0.024009603841536616,0.010804321728691477,0.003601440576230492,0.007202881152460984,0.006002400960384154,0.0012004801920768306,0.003601440576230492,0.0024009603841536613,0.010804321728691477,0.004801920768307323
Fondant au Chocolat,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
GATEAUCAROTTE_event,0.013888888888888888,0.006944444444444444,0.013888888888888888,0.006944444444444444,0.013888888888888888,0.0,0.0,0.027777777777777776,0.020833333333333332,0.0,0.0,0.010416666666666666,0.0,0.0,0.013888888888888888,0.006944444444444444,0.0,0.0,0.006944444444444444,0.027777777777777776,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.027777777777777776,0.006944444444444444,0.020833333333333332,0.5416666666666666,0.0,0.0,0.013888888888888888,0.19444444444444445,0.013888888888888888,0.0,0.006944444444444444,0.006944444444444444,0.0,0.09027777777777778,0.006944444444444444,0.0,0.006944444444444444,0.0,0.0,0.0,0.006944444444444444,0.0,0.041666666666666664,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.09722222222222222,0.0,0.09027777777777778,0.0,0.0763888888888889,0.0,0.0625,0.0,0.0,0.013888888888888888,0.0,0.0,0.013888888888888888,0.0,0.020833333333333332,0.020833333333333332,0.027777777777777776,0.006944444444444444,0.006944444444444444,0.0,0.0,0.0,0.020833333333333332,0.0,0.3194444444444444,0.027777777777777776,0.027777777777777776,0.0,0.0,0.006944444444444444,0.013888888888888888,0.09722222222222222,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0625,0.0,0.027777777777777776,0.0,0.041666666666666664,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.020833333333333332,0.020833333333333332,0.013888888888888888,0.0,0.006944444444444444,0.027777777777777776,0.0,0.0,0.0,0.034722222222222224,0.013888888888888888,0.006944444444444444,0.006944444444444444,0.020833333333333332,0.0,0.0,0.013888888888888888,0.027777777777777776,0.0
